ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Original-Title,full_text,keywords
0373301847,return to yesterday western lovers reunited hearts,annette broadrick,1987,harlequin books sa,http://images.amazon.com/images/P/0373301847.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373301847.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373301847.01.LZZZZZZZ.jpg,Return to Yesterday (Western Lovers Reunited Hearts),return to yesterday western lovers reunited hearts annette broadrick,"['yesterday', 'return', 'hearts', 'western', 'lovers', 'return yesterday', 'annette', 'broadrick', 'yesterday western', 'annette broadrick', 'reunited hearts', 'lovers reunited']"
0373708351,doctors daughter men of glory harlequin superromance 835,judith bowen,1999,harlequin,http://images.amazon.com/images/P/0373708351.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373708351.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373708351.01.LZZZZZZZ.jpg,"Doctor'S Daughter  (Men Of Glory) (Harlequin Superromance, 835)",doctors daughter men of glory harlequin superromance 835 judith bowen,"['835', 'men', '835 judith', 'men glory', 'harlequin', 'bowen', 'glory harlequin', 'judith', 'doctors', 'superromance 835', 'superromance', 'doctors daughter']"
1551664690,dimedici bride,heather graham pozzessere,1999,mira,http://images.amazon.com/images/P/1551664690.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551664690.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551664690.01.LZZZZZZZ.jpg,Dimedici Bride,dimedici bride heather graham pozzessere,[]
0789491869,washington dc eyewitness top 10 travel guides,ron burke,2003,dorling kindersley publishing,http://images.amazon.com/images/P/0789491869.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0789491869.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0789491869.01.LZZZZZZZ.jpg,"Washington, D.C. (Eyewitness Top 10 Travel Guides)",washington dc eyewitness top 10 travel guides ron burke,"['10', 'ron', 'washington dc', 'washington', 'travel', 'guides', '10 travel', 'eyewitness', 'burke', 'travel guides', 'ron burke', 'dc eyewitness']"
0373835426,witchcraft,jayne ann krentz,2003,harlequin,http://images.amazon.com/images/P/0373835426.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373835426.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373835426.01.LZZZZZZZ.jpg,Witchcraft,witchcraft jayne ann krentz,[]
0373691157,hot off the press,nancy warren,2003,harlequin,http://images.amazon.com/images/P/0373691157.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373691157.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373691157.01.LZZZZZZZ.jpg,Hot Off the Press,hot off the press nancy warren,[]
0373301537,painted sunsets western lovers ranch rogues,rebecca flanders,1987,harlequin enterprises limited,http://images.amazon.com/images/P/0373301537.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373301537.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373301537.01.LZZZZZZZ.jpg,Painted Sunsets (Western Lovers Ranch Rogues),painted sunsets western lovers ranch rogues rebecca flanders,"['lovers', 'rogues', 'rebecca', 'western', 'painted', 'ranch', 'flanders', 'lovers ranch', 'rogues rebecca', 'rebecca flanders', 'sunsets western', 'painted sunsets']"
0373258674,valentine fantasy fantasy for hire harlequin temptation no 767,jamie denton,2000,harlequin,http://images.amazon.com/images/P/0373258674.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373258674.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373258674.01.LZZZZZZZ.jpg,"Valentine Fantasy (Fantasy For Hire) (Harlequin Temptation, No. 767)",valentine fantasy fantasy for hire harlequin temptation no 767 jamie denton,"['767', 'jamie', 'temptation', '767 jamie', 'denton', 'hire', 'jamie denton', 'valentine', 'fantasy fantasy', 'harlequin temptation', 'hire harlequin', 'valentine fantasy']"
037330174X,wellspring western lovers 26,curtiss ann matlock,1998,harlequin,http://images.amazon.com/images/P/037330174X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037330174X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037330174X.01.LZZZZZZZ.jpg,"Wellspring (Western Lovers, 26)",wellspring western lovers 26 curtiss ann matlock,"['26', 'lovers', 'ann', 'lovers 26', 'western', 'matlock', 'western lovers', 'ann matlock', 'wellspring', 'curtiss', 'wellspring western', '26 curtiss']"
0312968256,ladys man,suzanne simmons,1999,st martins press,http://images.amazon.com/images/P/0312968256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312968256.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312968256.01.LZZZZZZZ.jpg,Lady's Man,ladys man suzanne simmons,[]
0451205650,the fortune hunter signet regency romance,diane farr,2002,signet book,http://images.amazon.com/images/P/0451205650.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451205650.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451205650.01.LZZZZZZZ.jpg,The Fortune Hunter (Signet Regency Romance),the fortune hunter signet regency romance diane farr,"['signet', 'hunter', 'hunter signet', 'romance', 'fortune', 'regency', 'farr', 'diane', 'signet regency', 'fortune hunter', 'romance diane', 'diane farr']"
0316089699,sea glass a novel,anita shreve,2003,back bay books,http://images.amazon.com/images/P/0316089699.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316089699.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316089699.01.LZZZZZZZ.jpg,Sea Glass: A Novel,sea glass a novel anita shreve,[]
1551669404,just over the mountain,robyn carr,2002,mira,http://images.amazon.com/images/P/1551669404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551669404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551669404.01.LZZZZZZZ.jpg,Just Over The Mountain,just over the mountain robyn carr,[]
0373708319,man i used to know love that man harlequin superromance 831,margot dalton,1999,harlequin,http://images.amazon.com/images/P/0373708319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373708319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373708319.01.LZZZZZZZ.jpg,"Man I Used To Know  (Love That Man) (Harlequin Superromance, 831)",man i used to know love that man harlequin superromance 831 margot dalton,"['know', 'used', '831', 'know love', 'man used', 'love man', 'superromance', '831 margot', 'dalton', 'man harlequin', 'harlequin superromance', 'margot dalton']"
0373706545,done driftin the dunleavy legacy harlequin superromance no 654,janis flores,1995,harlequin,http://images.amazon.com/images/P/0373706545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373706545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373706545.01.LZZZZZZZ.jpg,"Done Driftin' (The Dunleavy Legacy) (Harlequin Superromance, No 654)",done driftin the dunleavy legacy harlequin superromance no 654 janis flores,"['654', 'legacy', 'driftin', 'harlequin', 'dunleavy', 'flores', '654 janis', 'janis flores', 'dunleavy legacy', 'superromance', 'superromance 654', 'harlequin superromance']"
0373871945,mountain laurel love inspired numbered,kate welsh,2002,steeple hill,http://images.amazon.com/images/P/0373871945.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373871945.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373871945.01.LZZZZZZZ.jpg,Mountain Laurel (Love Inspired (Numbered)),mountain laurel love inspired numbered kate welsh,"['love', 'inspired', 'numbered', 'mountain', 'laurel', 'welsh', 'love inspired', 'inspired numbered', 'laurel love', 'mountain laurel', 'numbered kate', 'kate welsh']"
0671671138,treasurecussler,clive cussler,1988,pocket,http://images.amazon.com/images/P/0671671138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671671138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671671138.01.LZZZZZZZ.jpg,TREASURE-CUSSLER,treasurecussler clive cussler,[]
0449287092,the sword of orion,robin a white,1995,fawcett books,http://images.amazon.com/images/P/0449287092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449287092.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449287092.01.LZZZZZZZ.jpg,The Sword of Orion,the sword of orion robin a white,[]
0671700081,ice warrior,richard parry,1991,pocket,http://images.amazon.com/images/P/0671700081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671700081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671700081.01.LZZZZZZZ.jpg,ICE WARRIOR,ice warrior richard parry,[]
0821724231,beneath the silent sea,richard p henrick,1988,zebrapinnacle books,http://images.amazon.com/images/P/0821724231.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821724231.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821724231.01.LZZZZZZZ.jpg,Beneath the Silent Sea,beneath the silent sea richard p henrick,[]
0380804670,the silent service los angeles class,h jay riker,2001,avon,http://images.amazon.com/images/P/0380804670.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380804670.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380804670.01.LZZZZZZZ.jpg,The Silent Service: Los Angeles Class,the silent service los angeles class h jay riker,"['los angeles', 'angeles', 'service', 'class', 'jay', 'service los', 'silent', 'riker', 'class jay', 'angeles class', 'jay riker', 'silent service']"
0812516192,maximum impact,jean heller,1995,tor books mm,http://images.amazon.com/images/P/0812516192.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812516192.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812516192.01.LZZZZZZZ.jpg,Maximum Impact,maximum impact jean heller,[]
0425109267,supercarrier an inside account of life aboard the worlds most powerful ship the uss john f kennedy,george c wilson,1992,berkley pub group,http://images.amazon.com/images/P/0425109267.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425109267.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425109267.01.LZZZZZZZ.jpg,"Supercarrier: An Inside Account of Life Aboard the World's Most Powerful Ship, the Uss John F. Kennedy",supercarrier an inside account of life aboard the worlds most powerful ship the uss john f kennedy george c wilson,"['worlds', 'life', 'powerful', 'john', 'aboard', 'worlds powerful', 'wilson', 'kennedy george', 'george wilson', 'supercarrier inside', 'supercarrier', 'ship uss']"
0380710005,cw2 co,l heath,1991,avon,http://images.amazon.com/images/P/0380710005.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380710005.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380710005.01.LZZZZZZZ.jpg,CW2    (CO),cw2 co l heath,[]
0553126911,wolfsbane,craig thomas,1979,bantam books,http://images.amazon.com/images/P/0553126911.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553126911.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553126911.01.LZZZZZZZ.jpg,Wolfs-Bane,wolfsbane craig thomas,[]
055320923X,silent sea,harry homewood,1984,bantam books,http://images.amazon.com/images/P/055320923X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055320923X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055320923X.01.LZZZZZZZ.jpg,Silent Sea,silent sea harry homewood,[]
8880892207,anima mundi romanzi e racconti,susanna tamaro,1997,baldini amp castoldi,http://images.amazon.com/images/P/8880892207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8880892207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8880892207.01.LZZZZZZZ.jpg,Anima mundi (Romanzi e racconti),anima mundi romanzi e racconti susanna tamaro,[]
8806163698,il giovane holden,j d salinger,2003,distribooks inc,http://images.amazon.com/images/P/8806163698.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8806163698.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8806163698.01.LZZZZZZZ.jpg,Il Giovane Holden,il giovane holden j d salinger,[]
8807810360,una donna,aleramo,0,feltrinelli,http://images.amazon.com/images/P/8807810360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8807810360.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8807810360.01.LZZZZZZZ.jpg,Una Donna,una donna aleramo,[]
8466302263,el ultimo judio punto de lectura,noah gordon,2003,punto de lectura,http://images.amazon.com/images/P/8466302263.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8466302263.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8466302263.01.LZZZZZZZ.jpg,El Ultimo Judio (Punto de Lectura),el ultimo judio punto de lectura noah gordon,"['ultimo', 'el', 'noah', 'gordon', 'lectura', 'judio', 'el ultimo', 'punto', 'noah gordon', 'lectura noah', 'ultimo judio', 'judio punto']"
0140348107,my side of the mountain,jean craighead george,2000,scott foresman pearson k12,http://images.amazon.com/images/P/0140348107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140348107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140348107.01.LZZZZZZZ.jpg,My Side of the Mountain,my side of the mountain jean craighead george,[]
0884092097,kaleidoscope,june stepansky,2000,a different voice publishing co,http://images.amazon.com/images/P/0884092097.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0884092097.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0884092097.01.LZZZZZZZ.jpg,Kaleidoscope,kaleidoscope june stepansky,[]
0884092119,a different voice,june stepansky,2001,a different voice publishing co,http://images.amazon.com/images/P/0884092119.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0884092119.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0884092119.01.LZZZZZZZ.jpg,A Different Voice,a different voice june stepansky,[]
0803263724,my antonia willa cather scholarly edition series,willa cather,1997,bison,http://images.amazon.com/images/P/0803263724.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0803263724.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0803263724.01.LZZZZZZZ.jpg,My Antonia (Willa Cather Scholarly Edition Series),my antonia willa cather scholarly edition series willa cather,"['edition', 'series', 'scholarly', 'edition series', 'willa', 'cather', 'scholarly edition', 'series willa', 'antonia', 'cather scholarly', 'willa cather', 'antonia willa']"
0060506679,every secret thing a novel,laura lippman,2003,william morrow,http://images.amazon.com/images/P/0060506679.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060506679.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060506679.01.LZZZZZZZ.jpg,Every Secret Thing : A Novel,every secret thing a novel laura lippman,[]
0375701427,american pastoral,philip roth,1998,vintage,http://images.amazon.com/images/P/0375701427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375701427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375701427.01.LZZZZZZZ.jpg,American Pastoral,american pastoral philip roth,[]
0553135457,sophies choice,william styron,0,bantam doubleday dell,http://images.amazon.com/images/P/0553135457.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553135457.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553135457.01.LZZZZZZZ.jpg,Sophies Choice,sophies choice william styron,[]
0812504364,a connecticut yankee in king arthurs court,mark twain,1997,tor books,http://images.amazon.com/images/P/0812504364.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812504364.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812504364.01.LZZZZZZZ.jpg,A Connecticut Yankee in King Arthur's Court,a connecticut yankee in king arthurs court mark twain,"['king', 'court', 'mark', 'court mark', 'connecticut', 'arthurs', 'yankee', 'yankee king', 'king arthurs', 'connecticut yankee', 'twain', 'mark twain']"
0380000830,the guns of avalon chronicles of amber,roger zelazny,1996,harper mass market paperbacks mm,http://images.amazon.com/images/P/0380000830.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380000830.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380000830.01.LZZZZZZZ.jpg,The Guns of Avalon (Chronicles of Amber),the guns of avalon chronicles of amber roger zelazny,[]
0380014300,nine princes in amber,roger zelazny,1977,avon,http://images.amazon.com/images/P/0380014300.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380014300.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380014300.01.LZZZZZZZ.jpg,Nine Princes In Amber,nine princes in amber roger zelazny,[]
0895773570,flower arranging rd home handbooks,malcolm hillier,1990,readers digest association,http://images.amazon.com/images/P/0895773570.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0895773570.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0895773570.01.LZZZZZZZ.jpg,Flower Arranging (Rd Home Handbooks),flower arranging rd home handbooks malcolm hillier,"['malcolm', 'rd', 'home', 'handbooks', 'malcolm hillier', 'hillier', 'handbooks malcolm', 'arranging', 'arranging rd', 'home handbooks', 'flower', 'flower arranging']"
0330312367,year in provence,peter mayle,0,pan books ltd,http://images.amazon.com/images/P/0330312367.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330312367.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330312367.01.LZZZZZZZ.jpg,Year In Provence,year in provence peter mayle,[]
2277238929,de bons presages,t pratchett,1997,editions 84,http://images.amazon.com/images/P/2277238929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2277238929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2277238929.01.LZZZZZZZ.jpg,De Bons Presages,de bons presages t pratchett,[]
2743606789,du bon usage de la lenteur,pierre sansot,2000,rivages,http://images.amazon.com/images/P/2743606789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2743606789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2743606789.01.LZZZZZZZ.jpg,Du bon usage de la lenteur,du bon usage de la lenteur pierre sansot,"['la', 'usage', 'usage la', 'du', 'bon', 'bon usage', 'sansot', 'pierre', 'lenteur', 'la lenteur', 'pierre sansot', 'lenteur pierre']"
