ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,full_text,keywords
0486282112,frankenstein dover thrift editions,mary wollstonecraft shelley,1994.0,dover publications,http://images.amazon.com/images/P/0486282112.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486282112.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486282112.01.LZZZZZZZ.jpg,frankenstein dover thrift editions mary wollstonecraft shelley,"['dover', 'thrift', 'mary', 'editions', 'wollstonecraft', 'thrift editions', 'shelley', 'frankenstein']"
8483007010,el gust amarg de la cervesa collecciãâ³ clãâ ssica,isabelclara simãâ³,1999.0,columna,http://images.amazon.com/images/P/8483007010.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8483007010.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8483007010.01.LZZZZZZZ.jpg,el gust amarg de la cervesa collecciãâ³ clãâ ssica isabelclara simãâ³,"['amarg la', 'â³', 'ssica', 'gust', 'clã', 'simã â³', 'isabelclara', 'la cervesa']"
0670815373,urn burial,robert westall,1987.0,viking childrens books,http://images.amazon.com/images/P/0670815373.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670815373.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670815373.01.LZZZZZZZ.jpg,urn burial robert westall,[]
0385313748,all our yesterdays large print,robert b parker,1994.0,delacorte press,http://images.amazon.com/images/P/0385313748.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385313748.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385313748.01.LZZZZZZZ.jpg,all our yesterdays large print robert b parker,"['large', 'print', 'yesterdays', 'robert', 'yesterdays large', 'large print', 'parker', 'robert parker']"
1575843366,what shall i be barbie carryalong,rita chapman works,1999.0,readers digest,http://images.amazon.com/images/P/1575843366.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1575843366.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1575843366.01.LZZZZZZZ.jpg,what shall i be barbie carryalong rita chapman works,"['works', 'shall', 'chapman', 'carryalong', 'chapman works', 'rita', 'shall barbie', 'barbie']"
0684193957,all that remains,patricia cornwell,1992.0,scribner,http://images.amazon.com/images/P/0684193957.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684193957.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684193957.01.LZZZZZZZ.jpg,all that remains patricia cornwell,[]
0345371984,last chance to see,douglas adams,1992.0,ballantine books,http://images.amazon.com/images/P/0345371984.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345371984.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345371984.01.LZZZZZZZ.jpg,last chance to see douglas adams,[]
0380730138,vinegar hill oprahs book club paperback,a manette ansay,1998.0,perennial,http://images.amazon.com/images/P/0380730138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380730138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380730138.01.LZZZZZZZ.jpg,vinegar hill oprahs book club paperback a manette ansay,"['club', 'ansay', 'manette', 'hill', 'vinegar', 'club paperback', 'oprahs', 'oprahs book']"
1573228737,affinity,sarah waters,2002.0,riverhead books,http://images.amazon.com/images/P/1573228737.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573228737.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573228737.01.LZZZZZZZ.jpg,affinity sarah waters,[]
9681500555,diario de ana frank,anne frank,2000.0,editores mexicanos unidos sa,http://images.amazon.com/images/P/9681500555.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9681500555.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9681500555.01.LZZZZZZZ.jpg,diario de ana frank anne frank,"['ana', 'diario', 'diario ana', 'anne', 'frank', 'ana frank', 'frank anne', 'anne frank']"
0380711109,desert notesriver notes,barry lopez,1990.0,quill harpercollins,http://images.amazon.com/images/P/0380711109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380711109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380711109.01.LZZZZZZZ.jpg,desert notesriver notes barry lopez,"['desert', 'barry', 'lopez', 'notes', 'notesriver', 'barry lopez', 'notesriver notes', 'desert notesriver']"
0452283914,the best democracy money can buy the truth about corporate cons globalization and highfinance fraudsters,greg palast,2003.0,plume books,http://images.amazon.com/images/P/0452283914.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452283914.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452283914.01.LZZZZZZZ.jpg,the best democracy money can buy the truth about corporate cons globalization and highfinance fraudsters greg palast,"['truth', 'buy', 'globalization', 'corporate cons', 'palast', 'greg palast', 'best democracy', 'highfinance fraudsters']"
0425120279,the hunt for red october,tom clancy,1990.0,berkley publishing group,http://images.amazon.com/images/P/0425120279.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425120279.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425120279.01.LZZZZZZZ.jpg,the hunt for red october tom clancy,"['tom', 'october', 'october tom', 'hunt', 'red', 'hunt red', 'clancy', 'tom clancy']"
067153484X,the music box,andrea kane,1998.0,pocket,http://images.amazon.com/images/P/067153484X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067153484X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067153484X.01.LZZZZZZZ.jpg,the music box andrea kane,[]
0380728273,liberty falling anna pigeon mysteries paperback,nevada barr,2000.0,avon,http://images.amazon.com/images/P/0380728273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380728273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380728273.01.LZZZZZZZ.jpg,liberty falling anna pigeon mysteries paperback nevada barr,"['barr', 'falling', 'paperback', 'nevada', 'anna', 'liberty', 'mysteries paperback', 'pigeon mysteries']"
8433914545,el palacio de la luna,paul auster,1996.0,anagrama,http://images.amazon.com/images/P/8433914545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8433914545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8433914545.01.LZZZZZZZ.jpg,el palacio de la luna paul auster,"['auster', 'paul', 'el', 'la', 'paul auster', 'luna', 'palacio', 'el palacio']"
8484509141,mientras escribo,stephen king,2002.0,distribooks,http://images.amazon.com/images/P/8484509141.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8484509141.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8484509141.01.LZZZZZZZ.jpg,mientras escribo stephen king,[]
0446606197,killer market deborah knott mysteries paperback,margaret maron,1999.0,warner books,http://images.amazon.com/images/P/0446606197.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446606197.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446606197.01.LZZZZZZZ.jpg,killer market deborah knott mysteries paperback margaret maron,"['market', 'maron', 'killer', 'knott', 'deborah', 'killer market', 'paperback margaret', 'mysteries paperback']"
0771076002,remembering peter gzowski a book of tributes,edna barker,2002.0,douglas gibson books,http://images.amazon.com/images/P/0771076002.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0771076002.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0771076002.01.LZZZZZZZ.jpg,remembering peter gzowski a book of tributes edna barker,"['remembering', 'tributes', 'peter', 'book tributes', 'barker', 'gzowski', 'edna barker', 'gzowski book']"
0771088191,the best canadian animal stories classic tales by master storytellers,muriel whitaker,1997.0,mcclelland amp stewart,http://images.amazon.com/images/P/0771088191.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0771088191.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0771088191.01.LZZZZZZZ.jpg,the best canadian animal stories classic tales by master storytellers muriel whitaker,"['master', 'classic', 'canadian', 'muriel', 'whitaker', 'best canadian', 'storytellers', 'animal stories']"
1559703237,trying to save piggy sneed,john irving,1996.0,arcade publishing,http://images.amazon.com/images/P/1559703237.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559703237.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1559703237.01.LZZZZZZZ.jpg,trying to save piggy sneed john irving,"['trying', 'trying save', 'sneed', 'piggy', 'sneed john', 'save piggy', 'irving', 'john irving']"
0062770500,seattle access,harperreference,1993.0,access press harpercollins,http://images.amazon.com/images/P/0062770500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062770500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062770500.01.LZZZZZZZ.jpg,seattle access harperreference,[]
0671847546,real guide california and the west coast the real guides,ltd,1993.0,john wiley amp sons inc,http://images.amazon.com/images/P/0671847546.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671847546.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671847546.01.LZZZZZZZ.jpg,real guide california and the west coast the real guides ltd,"['real', 'west', 'california', 'california west', 'guide', 'guides', 'coast real', 'real guides']"
0060188731,bel canto,ann patchett,2001.0,harpercollins publishers,http://images.amazon.com/images/P/0060188731.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060188731.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060188731.01.LZZZZZZZ.jpg,bel canto ann patchett,[]
0142001740,the secret life of bees,sue monk kidd,2003.0,penguin books,http://images.amazon.com/images/P/0142001740.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142001740.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142001740.01.LZZZZZZZ.jpg,the secret life of bees sue monk kidd,"['life', 'secret', 'sue', 'monk', 'kidd', 'monk kidd', 'bees', 'bees sue']"
0195086295,what a wonderful world a lifetime of recordings,bob thiele,1995.0,oxford university press,http://images.amazon.com/images/P/0195086295.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0195086295.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0195086295.01.LZZZZZZZ.jpg,what a wonderful world a lifetime of recordings bob thiele,"['wonderful', 'lifetime', 'bob', 'recordings', 'thiele', 'wonderful world', 'lifetime recordings', 'bob thiele']"
0312995423,digital fortress a thriller,dan brown,2003.0,st martins press,http://images.amazon.com/images/P/0312995423.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312995423.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312995423.01.LZZZZZZZ.jpg,digital fortress a thriller dan brown,"['brown', 'dan', 'digital', 'thriller', 'fortress', 'dan brown', 'digital fortress', 'fortress thriller']"
0380704587,the ladies of missalonghi,colleen mccullough,1988.0,avon,http://images.amazon.com/images/P/0380704587.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380704587.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380704587.01.LZZZZZZZ.jpg,the ladies of missalonghi colleen mccullough,[]
0380815923,blackberry wine a novel,joanne harris,2001.0,perennial,http://images.amazon.com/images/P/0380815923.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380815923.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380815923.01.LZZZZZZZ.jpg,blackberry wine a novel joanne harris,"['harris', 'novel', 'joanne', 'blackberry', 'wine', 'novel joanne', 'joanne harris', 'blackberry wine']"
0385416342,the firm,john grisham,1991.0,doubleday books,http://images.amazon.com/images/P/0385416342.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385416342.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385416342.01.LZZZZZZZ.jpg,the firm john grisham,[]
0385418493,how the irish saved civilization the untold story of irelands heroic role from the fall of rome to the rise of medieval europe hinges of history,thomas cahill,1996.0,anchor,http://images.amazon.com/images/P/0385418493.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385418493.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385418493.01.LZZZZZZZ.jpg,how the irish saved civilization the untold story of irelands heroic role from the fall of rome to the rise of medieval europe hinges of history thomas cahill,"['heroic role', 'cahill', 'civilization untold', 'thomas', 'saved civilization', 'rome rise', 'medieval europe', 'irelands']"
038542471X,the client,john grisham,1993.0,doubleday books,http://images.amazon.com/images/P/038542471X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038542471X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038542471X.01.LZZZZZZZ.jpg,the client john grisham,[]
0425098109,thieves of light photon the ultimate game on planet earth,michael hudson,1987.0,berkley publishing group,http://images.amazon.com/images/P/0425098109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425098109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425098109.01.LZZZZZZZ.jpg,thieves of light photon the ultimate game on planet earth michael hudson,"['michael', 'game', 'earth', 'thieves', 'hudson', 'game planet', 'light photon', 'photon ultimate']"
0449005410,horse heaven ballantine readers circle,jane smiley,2001.0,ballantine books,http://images.amazon.com/images/P/0449005410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449005410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449005410.01.LZZZZZZZ.jpg,horse heaven ballantine readers circle jane smiley,"['circle', 'heaven', 'jane', 'ballantine', 'smiley', 'horse', 'readers', 'ballantine readers']"
0449202631,danger,dick francis,1985.0,fawcett books,http://images.amazon.com/images/P/0449202631.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449202631.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449202631.01.LZZZZZZZ.jpg,danger dick francis,[]
0449207544,proof,dick francis,1990.0,fawcett books,http://images.amazon.com/images/P/0449207544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449207544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449207544.01.LZZZZZZZ.jpg,proof dick francis,[]
0515128554,heart of the sea irish trilogy,nora roberts,2000.0,jove books,http://images.amazon.com/images/P/0515128554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515128554.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515128554.01.LZZZZZZZ.jpg,heart of the sea irish trilogy nora roberts,"['roberts', 'heart', 'irish', 'sea', 'trilogy', 'nora', 'heart sea', 'irish trilogy']"
0517577402,mostly harmless,douglas adams,1992.0,random house inc,http://images.amazon.com/images/P/0517577402.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517577402.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517577402.01.LZZZZZZZ.jpg,mostly harmless douglas adams,[]
0590450875,i spy a book of picture riddles,jean marzollo,1992.0,scholastic,http://images.amazon.com/images/P/0590450875.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590450875.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590450875.01.LZZZZZZZ.jpg,i spy a book of picture riddles jean marzollo,"['picture', 'spy', 'riddles', 'jean', 'spy book', 'book picture', 'marzollo', 'jean marzollo']"
0590481371,i spy spooky night a book of picture riddles i spy books,walter wick,1996.0,scholastic,http://images.amazon.com/images/P/0590481371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590481371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590481371.01.LZZZZZZZ.jpg,i spy spooky night a book of picture riddles i spy books walter wick,"['picture', 'night', 'spooky', 'walter', 'picture riddles', 'wick', 'books walter', 'spy books']"
067103619X,lake news,barbara delinsky,2000.0,pocket,http://images.amazon.com/images/P/067103619X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067103619X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067103619X.01.LZZZZZZZ.jpg,lake news barbara delinsky,[]
0684177730,the skull beneath the skin,p d james,1982.0,scribner,http://images.amazon.com/images/P/0684177730.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684177730.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684177730.01.LZZZZZZZ.jpg,the skull beneath the skin p d james,[]
0684180200,new shoe,arthur william upfield,1983.0,scribner paper fiction,http://images.amazon.com/images/P/0684180200.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684180200.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684180200.01.LZZZZZZZ.jpg,new shoe arthur william upfield,"['new', 'william', 'arthur', 'arthur william', 'upfield', 'shoe', 'new shoe', 'william upfield']"
0743411269,an accidental woman,barbara delinsky,2003.0,pocket books,http://images.amazon.com/images/P/0743411269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743411269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743411269.01.LZZZZZZZ.jpg,an accidental woman barbara delinsky,[]
0743470389,the snow garden,christopher rice,2004.0,pocket star,http://images.amazon.com/images/P/0743470389.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743470389.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743470389.01.LZZZZZZZ.jpg,the snow garden christopher rice,[]
076218857X,the doorbell rang the best mysteries of all time,rex stout,2000.0,readers digest assn,http://images.amazon.com/images/P/076218857X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/076218857X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/076218857X.01.LZZZZZZZ.jpg,the doorbell rang the best mysteries of all time rex stout,"['rang', 'time', 'best', 'doorbell', 'stout', 'best mysteries', 'time rex', 'rex']"
0767905938,a year by the sea thoughts of an unfinished woman,joan anderson,2000.0,broadway books,http://images.amazon.com/images/P/0767905938.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767905938.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767905938.01.LZZZZZZZ.jpg,a year by the sea thoughts of an unfinished woman joan anderson,"['thoughts', 'unfinished', 'year', 'anderson', 'woman', 'sea thoughts', 'year sea', 'woman joan']"
