ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Original-Title,full_text,keywords
0741403781,spring break,jonathan pearce,2000,infinity publishing pa,http://images.amazon.com/images/P/0741403781.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0741403781.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0741403781.01.LZZZZZZZ.jpg,Spring Break,spring break jonathan pearce,[]
0741403056,focusing the private eye,jonathan pearce,2000,infinity publishing pa,http://images.amazon.com/images/P/0741403056.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0741403056.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0741403056.01.LZZZZZZZ.jpg,Focusing the Private Eye,focusing the private eye jonathan pearce,"['jonathan', 'private', 'eye', 'focusing', 'pearce', 'focusing private', 'jonathan pearce', 'private eye']"
0741405784,a cuisine of leftovers,jonathan pearce,2000,infinity publishing pa,http://images.amazon.com/images/P/0741405784.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0741405784.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0741405784.01.LZZZZZZZ.jpg,A Cuisine of Leftovers,a cuisine of leftovers jonathan pearce,[]
0741402912,finding dad,jonathan pearce,1999,infinity publishing pa,http://images.amazon.com/images/P/0741402912.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0741402912.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0741402912.01.LZZZZZZZ.jpg,Finding Dad,finding dad jonathan pearce,[]
0553568760,natural causes,michael palmer,1995,bantam books,http://images.amazon.com/images/P/0553568760.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553568760.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553568760.01.LZZZZZZZ.jpg,Natural Causes,natural causes michael palmer,[]
034538184X,degree of guilt,richard north patterson,1995,ballantine books,http://images.amazon.com/images/P/034538184X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034538184X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034538184X.01.LZZZZZZZ.jpg,Degree of Guilt,degree of guilt richard north patterson,"['north', 'degree', 'richard', 'richard north', 'patterson', 'north patterson', 'guilt', 'degree guilt']"
0140620125,wuthering heights penguin popular classics,emily bronte,1994,penguin books ltd,http://images.amazon.com/images/P/0140620125.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140620125.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140620125.01.LZZZZZZZ.jpg,Wuthering Heights (Penguin Popular Classics),wuthering heights penguin popular classics emily bronte,"['heights', 'wuthering', 'penguin', 'popular classics', 'bronte', 'emily', 'penguin popular', 'wuthering heights']"
0140620109,emma penguin popular classics,jane austen,1994,penguin books ltd,http://images.amazon.com/images/P/0140620109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140620109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140620109.01.LZZZZZZZ.jpg,Emma (Penguin Popular Classics),emma penguin popular classics jane austen,"['popular', 'penguin', 'jane', 'classics', 'penguin popular', 'emma', 'austen', 'jane austen']"
0375420827,the art of travel,alain de botton,2002,pantheon,http://images.amazon.com/images/P/0375420827.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375420827.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375420827.01.LZZZZZZZ.jpg,The Art of Travel,the art of travel alain de botton,[]
0671745530,so long and thanks for all the fish hitchhikers trilogy paperback,douglas adams,1991,pocket,http://images.amazon.com/images/P/0671745530.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671745530.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671745530.01.LZZZZZZZ.jpg,SO LONG AND THANKS FOR ALL THE FISH (Hitchhiker's Trilogy (Paperback)),so long and thanks for all the fish hitchhikers trilogy paperback douglas adams,"['thanks', 'long thanks', 'douglas', 'fish', 'adams', 'thanks fish', 'hitchhikers', 'trilogy paperback']"
0805062971,fight club,chuck palahniuk,1999,owl books,http://images.amazon.com/images/P/0805062971.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805062971.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805062971.01.LZZZZZZZ.jpg,Fight Club,fight club chuck palahniuk,[]
0671510053,shipping news,annie proulx,1994,scribner,http://images.amazon.com/images/P/0671510053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671510053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671510053.01.LZZZZZZZ.jpg,SHIPPING NEWS,shipping news annie proulx,[]
1573229385,the frog king a love story,adam davies,2002,riverhead books,http://images.amazon.com/images/P/1573229385.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573229385.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573229385.01.LZZZZZZZ.jpg,The Frog King: A Love Story,the frog king a love story adam davies,"['story', 'love', 'adam', 'love story', 'davies', 'frog', 'adam davies', 'frog king']"
0945397410,outhouses of alaska,harry m walker,1996,epicenter press,http://images.amazon.com/images/P/0945397410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0945397410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0945397410.01.LZZZZZZZ.jpg,Outhouses of Alaska,outhouses of alaska harry m walker,[]
0385334036,the smoke jumper,nicholas evans,2001,delacorte press,http://images.amazon.com/images/P/0385334036.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385334036.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385334036.01.LZZZZZZZ.jpg,The Smoke Jumper,the smoke jumper nicholas evans,[]
0060914653,the unbearable lightness of being,milan kundera,1988,harpercollins,http://images.amazon.com/images/P/0060914653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060914653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060914653.01.LZZZZZZZ.jpg,The Unbearable Lightness of Being,the unbearable lightness of being milan kundera,[]
0345347536,a spell for chameleon xanth novels paperback,piers anthony,1987,del rey books,http://images.amazon.com/images/P/0345347536.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345347536.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345347536.01.LZZZZZZZ.jpg,A Spell for Chameleon (Xanth Novels (Paperback)),a spell for chameleon xanth novels paperback piers anthony,"['anthony', 'spell', 'xanth', 'novels paperback', 'piers anthony', 'chameleon', 'paperback piers', 'spell chameleon']"
055321313X,anne of green gables anne of green gables novels paperback,lm montgomery,1982,bantam classics,http://images.amazon.com/images/P/055321313X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055321313X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055321313X.01.LZZZZZZZ.jpg,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),anne of green gables anne of green gables novels paperback lm montgomery,"['green', 'lm', 'anne', 'anne green', 'montgomery', 'novels paperback', 'gables', 'gables novels']"
3473540420,das kurze leben der sophie scholl fiction poetry and drama,vinke,0,ravensburger buchverlag otto maier gmbh,http://images.amazon.com/images/P/3473540420.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3473540420.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3473540420.01.LZZZZZZZ.jpg,"Das Kurze Leben Der Sophie Scholl (Fiction, Poetry and Drama)",das kurze leben der sophie scholl fiction poetry and drama vinke,"['drama', 'leben der', 'das kurze', 'sophie', 'vinke', 'scholl', 'poetry drama', 'fiction poetry']"
0375507256,cloud atlas a novel,david mitchell,2004,random house trade paperbacks,http://images.amazon.com/images/P/0375507256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375507256.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375507256.01.LZZZZZZZ.jpg,Cloud Atlas : A Novel,cloud atlas a novel david mitchell,"['david', 'novel', 'mitchell', 'atlas', 'novel david', 'david mitchell', 'cloud', 'cloud atlas']"
0876850867,post office,charles bukowski,1980,black sparrow books,http://images.amazon.com/images/P/0876850867.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0876850867.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0876850867.01.LZZZZZZZ.jpg,Post Office,post office charles bukowski,[]
0140274154,on the road essentialpenguin s,jack kerouac,1998,penguin books ltd,http://images.amazon.com/images/P/0140274154.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140274154.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140274154.01.LZZZZZZZ.jpg,On the Road (Essential.penguin S.),on the road essentialpenguin s jack kerouac,[]
0679743464,hardboiled wonderland and the end of the world a novel vintage international,haruki murakami,1993,vintage books usa,http://images.amazon.com/images/P/0679743464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679743464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679743464.01.LZZZZZZZ.jpg,Hard-Boiled Wonderland and the End of the World: A Novel (Vintage International),hardboiled wonderland and the end of the world a novel vintage international haruki murakami,"['international', 'hardboiled', 'end', 'vintage', 'haruki', 'wonderland end', 'murakami', 'world novel']"
0375704027,norwegian wood vintage international original,haruki murakami,2000,vintage books usa,http://images.amazon.com/images/P/0375704027.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375704027.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375704027.01.LZZZZZZZ.jpg,Norwegian Wood (Vintage International Original),norwegian wood vintage international original haruki murakami,"['international', 'original', 'vintage', 'norwegian', 'wood', 'haruki', 'murakami', 'norwegian wood']"
0874067391,a little princess,frances hodgson burnett,1996,pages publishing group,http://images.amazon.com/images/P/0874067391.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0874067391.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0874067391.01.LZZZZZZZ.jpg,A Little Princess,a little princess frances hodgson burnett,"['little', 'frances', 'princess', 'burnett', 'hodgson', 'princess frances', 'little princess', 'hodgson burnett']"
0590484753,talking to dragons enchanted forest chronicles paperback,patricia c wrede,1995,point fantasy,http://images.amazon.com/images/P/0590484753.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590484753.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590484753.01.LZZZZZZZ.jpg,Talking to Dragons (Enchanted Forest Chronicles (Paperback)),talking to dragons enchanted forest chronicles paperback patricia c wrede,"['talking', 'wrede', 'patricia', 'forest', 'talking dragons', 'paperback patricia', 'chronicles paperback', 'dragons enchanted']"
0451527038,the call of the wild and selected stories signet classics paperback,jack london,1998,signet classics,http://images.amazon.com/images/P/0451527038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451527038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451527038.01.LZZZZZZZ.jpg,The Call of the Wild: And Selected Stories (Signet Classics (Paperback)),the call of the wild and selected stories signet classics paperback jack london,"['selected', 'signet', 'london', 'wild selected', 'stories', 'jack', 'signet classics', 'classics paperback']"
1590520777,a life god rewards for teens the breakthrough series,bruce wilkinson,2002,multnomah,http://images.amazon.com/images/P/1590520777.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1590520777.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1590520777.01.LZZZZZZZ.jpg,A Life God Rewards for Teens (The Breakthrough Series),a life god rewards for teens the breakthrough series bruce wilkinson,"['god', 'life', 'breakthrough series', 'teens', 'god rewards', 'wilkinson', 'teens breakthrough', 'series bruce']"
0590484672,calling on dragons read with me paperbacks,patricia c wrede,1994,point fantasy,http://images.amazon.com/images/P/0590484672.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590484672.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590484672.01.LZZZZZZZ.jpg,Calling on Dragons (Read with Me Paperbacks),calling on dragons read with me paperbacks patricia c wrede,"['wrede', 'calling', 'patricia', 'read', 'patricia wrede', 'dragons', 'read paperbacks', 'calling dragons']"
0975311255,a temporary new wife,malcolm goodway,2004,authorsomniscient publishers,http://images.amazon.com/images/P/0975311255.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0975311255.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0975311255.01.LZZZZZZZ.jpg,A Temporary New Wife,a temporary new wife malcolm goodway,"['temporary', 'new', 'temporary new', 'goodway', 'wife', 'malcolm', 'wife malcolm', 'malcolm goodway']"
0743237188,fall on your knees oprah 45,annmarie macdonald,2002,touchstone,http://images.amazon.com/images/P/0743237188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743237188.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743237188.01.LZZZZZZZ.jpg,Fall On Your Knees (Oprah #45),fall on your knees oprah 45 annmarie macdonald,"['45', '45 annmarie', 'fall', 'annmarie', 'macdonald', 'knees', 'fall knees', 'oprah']"
0553586122,reap the wind,iris johansen,2002,bantam books,http://images.amazon.com/images/P/0553586122.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553586122.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553586122.01.LZZZZZZZ.jpg,Reap the Wind,reap the wind iris johansen,[]
0553584510,the survivors club,lisa gardner,2003,bantam,http://images.amazon.com/images/P/0553584510.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553584510.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553584510.01.LZZZZZZZ.jpg,The Survivors Club,the survivors club lisa gardner,[]
0345341201,sins of omission,fern michaels,1989,ivy books,http://images.amazon.com/images/P/0345341201.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345341201.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345341201.01.LZZZZZZZ.jpg,Sins of Omission,sins of omission fern michaels,[]
1551662744,white lies,linda howard,1997,mira,http://images.amazon.com/images/P/1551662744.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551662744.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551662744.01.LZZZZZZZ.jpg,White Lies,white lies linda howard,[]
0440175623,random winds,belva plain,1987,dell,http://images.amazon.com/images/P/0440175623.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440175623.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440175623.01.LZZZZZZZ.jpg,Random Winds,random winds belva plain,[]
0440216842,the carousel,belva plain,1998,dell,http://images.amazon.com/images/P/0440216842.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440216842.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440216842.01.LZZZZZZZ.jpg,The Carousel,the carousel belva plain,[]
0345443284,while i was gone,sue miller,1999,ballantine books,http://images.amazon.com/images/P/0345443284.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345443284.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345443284.01.LZZZZZZZ.jpg,While I Was Gone,while i was gone sue miller,[]
0553285653,grass,sheri s tepper,1990,spectra books,http://images.amazon.com/images/P/0553285653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553285653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553285653.01.LZZZZZZZ.jpg,Grass,grass sheri s tepper,[]
0394800133,one fish two fish red fish blue fish i can read it all by myself beginner books,dr seuss,1960,random house books for young readers,http://images.amazon.com/images/P/0394800133.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394800133.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394800133.01.LZZZZZZZ.jpg,One Fish Two Fish Red Fish Blue Fish (I Can Read It All by Myself Beginner Books),one fish two fish red fish blue fish i can read it all by myself beginner books dr seuss,"['dr', 'red', 'read', 'read beginner', 'beginner books', 'seuss', 'fish blue', 'fish fish']"
0060972777,this boys life a memoir,tobias wolff,1989,perennial,http://images.amazon.com/images/P/0060972777.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060972777.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060972777.01.LZZZZZZZ.jpg,This Boy's Life: A Memoir,this boys life a memoir tobias wolff,"['life', 'boys', 'memoir', 'tobias', 'boys life', 'life memoir', 'wolff', 'tobias wolff']"
0064401472,zlateh the goat and other stories,isaac bashevis singer,1984,harpercollins publishers,http://images.amazon.com/images/P/0064401472.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064401472.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064401472.01.LZZZZZZZ.jpg,Zlateh the Goat and Other Stories,zlateh the goat and other stories isaac bashevis singer,"['stories', 'singer', 'isaac', 'bashevis', 'goat', 'stories isaac', 'zlateh', 'bashevis singer']"
0156001942,winters tale,mark helprin,1995,harvest books,http://images.amazon.com/images/P/0156001942.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156001942.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156001942.01.LZZZZZZZ.jpg,Winter's Tale,winters tale mark helprin,[]
055326382X,the dancing wu li masters an overview of the new physics,gary zukav,1994,bantam books,http://images.amazon.com/images/P/055326382X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055326382X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055326382X.01.LZZZZZZZ.jpg,The Dancing Wu Li Masters: An Overview of the New Physics,the dancing wu li masters an overview of the new physics gary zukav,"['li', 'gary', 'overview new', 'masters overview', 'zukav', 'wu', 'new physics', 'dancing']"
